true,pred,probs,n_preds,entropy,alleotoric_entropy,info_gain
24,26,0.6237038,4,1.0962303,0.32926983,0.76696044
4,4,0.9876668,1,0.0750816,0.053614687,0.021466915
2,2,0.9997536,1,0.002528365,0.0020125115,0.0005158535
32,32,0.25491294,6,2.214109,1.1896708,1.0244381
13,13,0.9999235,1,0.0008625219,0.0007266699,0.00013585197
4,4,1.0,1,8.6323746e-07,8.030662e-07,6.017126e-08
24,24,0.89732134,2,0.3828209,0.15053585,0.23228505
2,2,0.9970915,1,0.022962032,0.019381637,0.0035803951
19,19,0.99998343,1,0.0002091762,0.00017761093,3.1565272e-05
19,19,0.9010625,2,0.43210375,0.23583718,0.19626658
8,8,0.6072468,2,0.710659,0.3432923,0.36736673
24,24,0.26744038,4,2.2572029,1.3324062,0.9247967
13,13,0.99998,1,0.00024414985,0.0002113401,3.2809752e-05
24,24,0.9998598,1,0.0014589466,0.0011847505,0.00027419615
13,13,0.5776203,3,1.1643103,0.40992126,0.75438905
26,26,0.91300935,1,0.42695868,0.3354235,0.09153518
15,15,0.954344,1,0.21164548,0.1518917,0.05975379
25,25,0.6597024,4,0.9991829,0.37795025,0.6212326
24,24,0.9992672,1,0.006264303,0.004804364,0.0014599389
24,24,0.95420474,1,0.2687319,0.20720597,0.061525926
19,19,0.9799685,1,0.12932935,0.09065484,0.03867451
2,2,0.9999625,1,0.00048017377,0.0004087626,7.141117e-05
8,4,0.9455721,1,0.23420703,0.13796651,0.09624052
32,32,0.6222034,4,1.4377106,0.7871278,0.65058285
24,24,0.999959,1,0.00048210943,0.00038956053,9.25489e-05
8,8,0.85727865,2,0.61681783,0.377908,0.23890984
1,1,0.62245333,4,1.132773,0.21903045,0.9137426
24,36,0.71317047,2,0.89213437,0.7153532,0.17678118
4,4,0.99999,1,0.00014749574,0.00013060804,1.6887701e-05
32,13,0.5192011,2,1.2427417,0.72978,0.5129617
24,24,0.57783836,2,1.0147302,0.6078533,0.40687692
24,24,0.9998736,1,0.0014763325,0.00124411,0.00023222249
13,13,0.9999804,1,0.00026920615,0.00022849708,4.070907e-05
21,22,0.3174067,5,1.9542791,1.0433613,0.91091776
19,19,0.9130673,2,0.32233027,0.0705477,0.25178257
14,14,0.20056415,6,2.1215374,1.479298,0.64223945
26,26,0.9627758,1,0.22417061,0.1689998,0.055170804
29,29,0.8525713,2,0.6349824,0.33339185,0.30159056
26,26,0.99861556,1,0.011954406,0.010507508,0.0014468981
6,6,0.9999472,1,0.00065025856,0.0005579168,9.234174e-05
16,16,0.9999941,1,8.886752e-05,7.693402e-05,1.1933502e-05
1,4,0.91395247,1,0.33637413,0.20554754,0.13082659
37,37,0.9991687,1,0.0070634293,0.0057480107,0.0013154186
3,3,0.47497746,4,1.483778,0.4748918,1.0088862
25,25,0.9723212,1,0.1489989,0.11600687,0.032992028
25,2,0.27996412,6,2.112035,1.1631219,0.9489131
32,12,0.61025536,3,1.360878,0.89965266,0.46122533
28,28,0.9999955,1,6.419601e-05,5.580351e-05,8.392497e-06
25,25,0.7151045,2,0.9277589,0.5631421,0.36461675
2,2,0.99974996,1,0.0027951053,0.0022965274,0.00049857795
22,22,0.95829374,1,0.20657241,0.15812624,0.04844618
23,23,0.9889696,1,0.084024645,0.068457484,0.015567161
15,15,0.8659256,2,0.52445203,0.32079217,0.20365986
24,24,0.9077387,1,0.48669982,0.3894244,0.097275406
4,6,0.93031406,1,0.31904167,0.15311345,0.16592821
29,29,0.55613023,3,1.1109861,0.40875617,0.70223
28,28,0.9992949,1,0.0075569144,0.0063461363,0.001210778
6,32,0.39289117,4,1.7049161,1.2591293,0.44578683
25,25,0.98835135,1,0.07222975,0.054159917,0.018069834
29,29,0.99988526,1,0.0013984892,0.0012019988,0.00019649044
2,2,0.99984646,1,0.0016285885,0.0013583016,0.00027028692
1,1,0.95657057,1,0.19846685,0.09983669,0.09863016
4,4,0.9175159,1,0.3442186,0.15105084,0.19316778
25,4,0.24101637,6,2.4047565,1.4816211,0.9231354
24,24,0.99622023,1,0.026213238,0.018908687,0.007304551
1,1,0.99987346,1,0.0013916226,0.0011342131,0.00025740953
18,32,0.96536416,1,0.18025218,0.12236192,0.05789026
1,1,0.97566855,1,0.16843443,0.13329175,0.035142675
28,28,0.9996423,1,0.004057784,0.0034706942,0.0005870899
26,26,0.9997074,1,0.0029987532,0.0025021567,0.00049659656
3,3,0.98113745,1,0.13339794,0.1011402,0.032257736
12,12,0.9963356,1,0.02961609,0.02278152,0.0068345703
4,4,0.9999323,1,0.0008040699,0.00069313374,0.00011093618
4,8,0.98492545,1,0.10747236,0.07703778,0.030434579
25,25,0.84784126,1,0.7068748,0.5316396,0.17523521
4,4,0.9257266,1,0.2857069,0.1949927,0.0907142
13,13,0.999917,1,0.0010009811,0.00083908474,0.00016189634
19,19,0.6627478,2,1.2941384,0.79529595,0.49884248
24,24,0.9973254,1,0.021252844,0.016699439,0.0045534056
36,36,0.9996004,1,0.004061158,0.0034142926,0.0006468652
8,4,0.36305106,5,1.831808,1.1083963,0.7234117
28,28,0.99991703,1,0.0009386006,0.0007961341,0.00014246651
4,4,0.9992897,1,0.0061121653,0.0049659787,0.0011461866
4,4,0.9998768,1,0.0013476583,0.0011792588,0.00016839954
1,14,0.5143804,3,1.0895497,0.49025172,0.59929794
24,24,0.9999098,1,0.0010170651,0.000848128,0.00016893714
4,4,0.99999946,1,9.595214e-06,8.416013e-06,1.1792008e-06
12,32,0.6037594,2,0.7079971,0.35714468,0.3508524
2,2,0.9999739,1,0.0003466232,0.0003052535,4.1369698e-05
19,19,0.65435344,2,1.0253589,0.72451264,0.30084628
24,24,0.9969172,1,0.022495044,0.015377489,0.0071175555
25,29,0.29497486,5,1.9973124,1.4766165,0.5206959
32,32,0.5721464,3,1.3674877,0.7130985,0.65438914
3,24,0.5087967,3,1.7679496,1.2093204,0.55862916
2,2,0.992674,1,0.05014717,0.037900887,0.012246281
24,24,0.9998916,1,0.0011558987,0.00093258,0.0002233187
36,36,0.974092,1,0.16635443,0.12663056,0.039723873
4,4,0.95259637,1,0.21600763,0.14788014,0.0681275
24,24,0.9975605,1,0.017958745,0.015613273,0.0023454726
2,2,0.6014371,2,1.0557168,0.79299587,0.26272088
4,4,0.9998857,1,0.0011974276,0.0010169098,0.00018051779
28,28,0.9998627,1,0.0017630825,0.0015199182,0.00024316425
2,2,0.9952163,1,0.0354588,0.029103717,0.0063550826
2,2,0.9952917,1,0.038994603,0.03213974,0.006854862
1,32,0.7983629,2,0.9401208,0.63840663,0.30171418
28,28,0.9161499,2,0.36623424,0.17548095,0.1907533
15,15,0.9187233,2,0.2864872,0.17042474,0.11606245
24,24,0.998954,1,0.008403627,0.006138682,0.0022649453
5,19,0.85860616,2,0.5622101,0.32018,0.24203008
19,19,0.9563675,1,0.21151698,0.14375189,0.06776509
24,24,0.9940139,1,0.051668424,0.041044958,0.010623466
6,6,0.41931382,3,1.4243852,0.7869231,0.6374621
34,24,0.98889935,1,0.07659863,0.05894465,0.01765398
2,2,0.49168187,4,1.3386276,0.49292493,0.84570265
6,6,0.99958766,1,0.004060247,0.0034025987,0.0006576483
6,6,0.99959964,1,0.0037297453,0.0030295523,0.000700193
8,9,0.15597796,7,2.308024,1.254923,1.053101
4,4,0.9945963,1,0.035917215,0.026439946,0.009477269
4,4,0.9998062,1,0.0020596709,0.0017143252,0.0003453457
2,25,0.28552002,6,1.9582564,0.7901078,1.1681485
32,32,0.6541851,2,1.45711,1.0473261,0.40978396
24,24,0.9641674,1,0.15928964,0.08820406,0.07108558
13,13,0.99999124,1,0.00012916762,0.00011380188,1.5365738e-05
19,19,0.99983865,1,0.0018862833,0.0016007738,0.0002855095
19,19,0.999999,1,1.5614647e-05,1.3665541e-05,1.9491063e-06
27,10,0.33443362,4,1.7591195,1.0039485,0.75517106
2,2,0.94715446,1,0.23904756,0.12454116,0.11450639
15,15,0.2060272,7,2.4605813,1.6131738,0.84740746
4,4,0.9998541,1,0.0015915307,0.0013397268,0.0002518039
29,29,0.98351574,1,0.09930676,0.07240264,0.026904121
32,15,0.3599202,4,1.589641,0.96400726,0.6256337
24,24,0.9472815,1,0.27103522,0.194475,0.07656023
26,4,0.46041366,4,1.5158559,0.9264051,0.58945084
2,2,0.75185454,3,1.0676941,0.65972674,0.40796733
1,1,0.921768,2,0.2807657,0.061754443,0.21901128
4,26,0.48003808,2,1.3423321,0.97312796,0.36920416
4,4,0.99964917,1,0.0033105582,0.0027917265,0.00051883166
4,4,0.9998665,1,0.0014130631,0.0012454612,0.00016760197
24,24,0.86589926,2,0.56024086,0.3031333,0.25710756
2,2,0.9997813,1,0.0022114743,0.0019094289,0.0003020455
26,32,0.2704327,5,2.347488,1.5826839,0.764804
13,13,0.99990046,1,0.0011520485,0.000976619,0.00017542951
0,0,0.6565992,2,0.7209537,0.34393972,0.37701398
2,6,0.48557168,4,1.2674989,0.6359727,0.6315262
2,2,0.999753,1,0.002731234,0.002296767,0.0004344671
19,19,0.9970812,1,0.022854544,0.016777411,0.006077133
28,4,0.80071276,2,0.62246,0.30471748,0.31774253
24,28,0.5562104,1,1.8709995,1.6585159,0.21248353
24,24,0.9999655,1,0.00044668576,0.00038327085,6.341492e-05
24,24,0.8102484,2,0.7311368,0.49284968,0.23828712
24,24,0.656829,2,0.92955077,0.50622296,0.4233278
13,13,0.9906977,1,0.07417855,0.061035473,0.013143074
25,6,0.6487266,3,0.979972,0.5090287,0.47094333
8,26,0.9385932,1,0.26625714,0.2260128,0.04024434
1,1,0.5816973,2,0.9300056,0.41235203,0.5176536
2,2,0.9999998,1,3.2296607e-06,2.951902e-06,2.7775877e-07
6,6,0.98310405,1,0.10202152,0.06844781,0.03357371
24,24,0.9903416,1,0.059804335,0.049207248,0.010597087
4,4,0.99997723,1,0.0002875628,0.00024520207,4.236074e-05
4,4,0.9970894,1,0.019937538,0.014733344,0.0052041933
2,2,0.998778,1,0.010756032,0.00827676,0.002479272
2,2,0.3836842,5,2.0522282,1.1600777,0.8921505
8,8,0.9668709,1,0.19410159,0.15020528,0.043896303
24,24,0.9072878,2,0.32080567,0.051395077,0.26941058
2,2,0.99971163,1,0.0028835542,0.0023527886,0.0005307656
4,4,0.9999981,1,2.942902e-05,2.5574825e-05,3.854195e-06
28,28,0.9998352,1,0.0018159215,0.0015761431,0.00023977843
36,36,0.9243762,1,0.42349502,0.30374154,0.11975348
2,2,0.9839663,1,0.084707655,0.049068447,0.035639208
12,12,0.9989263,1,0.009095706,0.0075534233,0.0015422828
29,29,0.99935687,1,0.0054450533,0.0043498413,0.0010952121
24,24,0.89702666,2,0.33513403,0.053228527,0.2819055
11,24,0.3911478,3,2.3064637,1.8182049,0.48825884
12,26,0.3708415,4,2.0658066,1.2845526,0.78125405
2,2,0.9967185,1,0.02400892,0.0187499,0.0052590203
26,26,0.99996215,1,0.0004892405,0.0004167465,7.2494004e-05
32,32,0.74092954,2,0.91657335,0.54148275,0.3750906
32,32,0.94792,1,0.29906735,0.21448012,0.08458723
25,2,0.7461108,2,0.6732581,0.37371132,0.2995468
32,25,0.75040644,3,0.95648795,0.52227384,0.43421412
26,26,0.44390836,3,1.5395119,0.8422185,0.6972934
24,24,0.64236593,3,1.3930405,0.85967886,0.5333617
25,4,0.26587543,5,2.4393456,1.6652781,0.7740675
32,36,0.32044256,6,2.0826688,1.3282162,0.7544526
2,2,0.999778,1,0.002124487,0.0018216015,0.00030288543
25,25,0.45999366,3,1.6161222,1.1400607,0.47606158
4,4,0.9999966,1,4.8264443e-05,4.166281e-05,6.601633e-06
4,4,0.99984264,1,0.0016288449,0.00140162,0.0002272249
32,32,0.9148079,1,0.42883375,0.29832044,0.13051331
2,2,0.74798316,2,0.6849652,0.24699464,0.43797055
26,26,0.99963665,1,0.003757098,0.0032055136,0.0005515844
19,19,0.999918,1,0.00093106413,0.00076635554,0.00016470859
3,32,0.5647994,2,1.6390418,1.3597486,0.27929318
24,24,0.9623108,1,0.20548926,0.13828956,0.06719971
32,28,0.88909197,1,0.521329,0.4072935,0.11403549
19,19,0.9999971,1,4.501477e-05,3.931453e-05,5.70024e-06
19,19,0.8359383,3,0.6211842,0.30374122,0.31744295
1,1,0.99962085,1,0.0039303894,0.0032075667,0.00072282273
24,24,0.99474925,1,0.040138472,0.030847173,0.009291299
26,26,0.99929315,1,0.0071242517,0.0058298204,0.0012944313
32,32,0.99970627,1,0.0029229885,0.0023159431,0.00060704537
24,24,0.99920857,1,0.008388919,0.006883636,0.0015052827
4,4,0.99856055,1,0.012366029,0.010403976,0.0019620536
24,25,0.41936094,3,1.4269675,0.5961756,0.8307919
4,4,0.99657804,1,0.026789708,0.021963548,0.00482616
24,24,0.8458082,2,0.51415944,0.2630295,0.25112996
24,24,0.91450757,1,0.2979651,0.21672182,0.08124329
26,26,0.96993273,1,0.17834575,0.12589942,0.052446336
36,13,0.30527613,4,1.7785932,1.1767256,0.60186756
26,24,0.78252345,2,0.62010366,0.27280277,0.3473009
3,3,0.7783131,2,0.90983784,0.6027186,0.30711925
24,24,0.9998398,1,0.001869418,0.0015887478,0.00028067012
24,24,0.9999946,1,8.127045e-05,7.2191666e-05,9.078787e-06
4,4,0.9999839,1,0.00021484472,0.00018730861,2.7536109e-05
3,3,0.9984585,1,0.014576549,0.012181424,0.002395125
30,30,0.947044,1,0.33122984,0.27703884,0.054190993
29,29,0.98336643,1,0.08828857,0.049677387,0.03861118
2,2,0.9988068,1,0.010361009,0.007910569,0.00245044
10,10,0.39225203,4,1.6574049,1.0317267,0.6256782
29,29,0.47904712,4,1.7027669,1.136606,0.5661609
8,4,0.72240824,2,0.59525967,0.14138582,0.45387384
13,13,0.99176836,1,0.049662806,0.033178434,0.016484372
27,27,0.87938946,1,0.5561502,0.36962888,0.18652132
32,6,0.27633682,4,2.1902514,1.5493373,0.6409141
24,24,0.99982625,1,0.001868145,0.0015884325,0.0002797125
33,33,0.99987316,1,0.0015422711,0.0012995146,0.00024275656
24,24,0.9999961,1,5.7149726e-05,4.8910035e-05,8.239691e-06
2,24,0.4674103,3,1.241172,0.74143606,0.4997359
24,24,0.9999882,1,0.0001792137,0.00015818488,2.1028827e-05
29,29,0.9991415,1,0.00826171,0.0069781253,0.0012835851
4,4,0.9998968,1,0.0011827345,0.0009908678,0.00019186665
28,28,0.9995293,1,0.0045486875,0.003927546,0.0006211414
28,28,0.999827,1,0.0020438763,0.0017593212,0.00028455514
3,32,0.31178603,4,2.0876606,1.539551,0.54810953
27,27,0.9751219,1,0.16381598,0.12374638,0.040069595
26,26,0.9988846,1,0.010221256,0.008644422,0.0015768344
19,24,0.7776837,1,1.0137112,0.6811381,0.33257312
26,26,0.7383227,2,0.7406523,0.50572807,0.23492426
19,24,0.3931141,5,1.7525187,1.1800863,0.5724324
3,8,0.73331296,2,0.86592066,0.39573693,0.47018373
28,28,0.9823284,1,0.1287271,0.09998338,0.028743714
2,2,0.8675791,3,0.50924224,0.2354819,0.27376032
14,13,0.16892533,8,2.4645379,1.4751492,0.9893887
4,4,0.99996185,1,0.0004626276,0.00039729913,6.5328466e-05
32,32,0.993697,1,0.050807815,0.04243959,0.008368224
28,28,0.99998754,1,0.00015502826,0.00013826329,1.676497e-05
2,2,0.9233224,1,0.453893,0.35548332,0.09840968
13,13,0.99103373,1,0.059884787,0.04195874,0.017926045
6,6,0.8536593,2,0.4170225,0.120992556,0.29602993
4,4,0.99999255,1,0.00010954288,9.829735e-05,1.1245531e-05
4,4,0.99988395,1,0.0012116294,0.0010537098,0.0001579196
32,13,0.67128605,2,1.1202773,0.8388411,0.2814362
4,4,0.9998663,1,0.0014064179,0.0011892888,0.00021712913
32,32,0.7457597,3,1.0782222,0.560162,0.51806015
2,2,0.9952734,1,0.039062206,0.032258462,0.0068037435
2,2,0.9806469,1,0.14992867,0.121529914,0.02839876
25,25,0.98250085,1,0.09208726,0.07269268,0.019394584
26,26,0.9749506,1,0.15126564,0.103517815,0.04774782
32,32,0.9996707,1,0.0035598034,0.0029880013,0.000571802
15,24,0.8653626,2,0.6021491,0.36022812,0.24192101
27,24,0.16505435,3,2.812614,2.5814424,0.23117161
2,2,0.99398816,1,0.04015089,0.027020434,0.013130454
2,2,0.99945253,1,0.0055824383,0.004817454,0.0007649842
24,24,0.99766093,1,0.019397127,0.015257564,0.004139562
24,24,0.99852794,1,0.012292034,0.00985126,0.0024407739
2,2,0.9916577,1,0.06255191,0.04679663,0.015755277
28,28,0.97076654,1,0.14935058,0.107819654,0.04153093
26,26,0.996108,1,0.030504102,0.024154391,0.0063497107
25,24,0.2677928,4,1.7549373,0.9220293,0.832908
4,4,0.99929374,1,0.00674398,0.0054041995,0.0013397806
2,2,0.9997961,1,0.002305259,0.0019459147,0.0003593443
2,2,0.99999374,1,9.161511e-05,8.022159e-05,1.1393524e-05
22,22,0.9493968,1,0.2977074,0.23623124,0.06147617
2,2,0.77660054,3,0.77149796,0.33240023,0.43909773
8,15,0.46170273,3,1.7567916,1.1597303,0.5970613
24,24,0.9996342,1,0.0040118922,0.003490045,0.0005218473
3,2,0.52491367,2,0.86182034,0.32049292,0.5413274
15,24,0.53969115,3,1.2246562,0.49385652,0.7307997
11,11,0.9976636,1,0.021253372,0.01754958,0.0037037916
2,2,0.99902517,1,0.008818552,0.0067814784,0.0020370735
2,25,0.7394787,2,0.7363275,0.3541052,0.38222232
2,6,0.5952745,3,1.1882992,0.6589319,0.52936727
24,24,0.983702,1,0.11470797,0.0925545,0.022153467
29,29,0.99989074,1,0.0012465032,0.0010453662,0.00020113704
25,25,0.9713201,1,0.1513912,0.09412064,0.057270557
4,4,0.9993208,1,0.0059846886,0.0049221297,0.001062559
2,2,0.99999994,1,1.9412375e-06,1.79096e-06,1.5027751e-07
26,26,0.9961495,1,0.030140366,0.02378809,0.0063522756
24,24,0.83463174,2,0.5226895,0.18791707,0.33477247
4,4,0.9999987,1,2.2704113e-05,2.0183606e-05,2.5205063e-06
15,13,0.3824375,3,1.3264596,0.59826124,0.7281984
24,24,0.45961648,3,2.1294906,1.6298672,0.49962342
1,1,0.989546,1,0.06927202,0.047306456,0.021965563
29,29,0.9999838,1,0.00021721725,0.00018737206,2.9845192e-05
6,6,0.8664015,2,0.45772567,0.24160662,0.21611905
2,2,0.7216566,2,0.8402496,0.35408723,0.48616236
8,26,0.5892537,2,0.8955218,0.41355705,0.48196477
31,28,0.7354571,3,0.7911492,0.2404348,0.5507144
24,24,0.99992734,1,0.0008463004,0.00071605237,0.00013024802
21,30,0.8251247,1,0.7533648,0.6079409,0.14542389
24,24,0.99972135,1,0.0029072338,0.0023588745,0.00054835924
3,3,0.8036265,1,0.8470733,0.58482987,0.26224345
25,25,0.87067556,1,0.6191531,0.3880328,0.23112029
14,24,0.14033781,8,2.8177505,1.9060875,0.91166294
24,24,0.99840945,1,0.013386405,0.011122562,0.002263843
26,26,0.452675,3,1.4151453,0.91603106,0.49911422
32,32,0.9869787,1,0.073524915,0.048181996,0.025342919
36,36,0.7763859,1,1.15316,0.8687086,0.28445137
26,26,0.99341947,1,0.04967933,0.036555182,0.013124149
32,6,0.5282694,3,1.2985297,0.70112795,0.5974018
28,28,0.93553036,1,0.30003574,0.16763781,0.13239793
24,29,0.25843626,5,2.2295017,1.4271338,0.8023679
4,4,0.99968195,1,0.0033736504,0.002853771,0.0005198794
16,32,0.7520784,2,1.108476,0.8172639,0.29121214
19,5,0.6186773,4,1.2873418,0.5584526,0.7288892
26,26,0.8250012,2,0.50163054,0.30904123,0.19258931
11,11,0.9688944,1,0.16032124,0.09162299,0.06869824
4,4,0.9993839,1,0.0059650843,0.004953378,0.0010117064
34,34,0.99319285,1,0.044842876,0.036349066,0.008493811
2,2,0.99923724,1,0.007603042,0.0061268015,0.0014762403
3,24,0.41449386,4,1.3599757,0.6874865,0.67248917
2,2,0.98041767,1,0.11209348,0.080568224,0.031525254
4,4,0.9526909,1,0.1916433,0.10527746,0.08636584
8,6,0.47905016,4,1.7657675,1.1327169,0.63305056
24,24,0.9999632,1,0.00049947953,0.00043322967,6.6249864e-05
4,4,0.9515614,1,0.2657792,0.19413932,0.07163988
11,11,0.9951491,1,0.040663116,0.033257026,0.0074060895
8,24,0.42515656,3,1.0370307,0.47320184,0.5638288
28,28,0.9990918,1,0.009639702,0.008265728,0.0013739737
24,15,0.65067977,4,1.1286528,0.57050353,0.5581493
19,19,0.9998948,1,0.0012506244,0.0010282176,0.00022240682
2,2,0.9510447,1,0.28595418,0.19437112,0.09158306
24,2,0.9746674,1,0.14329341,0.111743405,0.031550005
32,32,0.8320779,2,0.46170586,0.18730341,0.27440244
32,34,0.36463305,4,1.5211148,0.8544909,0.66662395
3,3,0.97238094,1,0.14916041,0.1092459,0.03991452
28,28,0.99852294,1,0.014514485,0.0116585,0.0028559854
4,8,0.57372534,2,1.3417121,0.9477824,0.39392972
24,24,0.9995165,1,0.004263295,0.0034273756,0.0008359193
5,5,0.89289445,2,0.34434038,0.029103199,0.3152372
28,28,0.999691,1,0.0034924925,0.0029702976,0.0005221949
32,32,0.8882206,2,0.4519647,0.21256137,0.23940334
19,19,0.99924624,1,0.0070427167,0.0057736123,0.0012691044
26,26,0.73048604,3,0.76448226,0.41447353,0.35000873
28,28,0.80326426,2,0.8854999,0.45956892,0.42593098
12,12,0.9958229,1,0.036122125,0.02917188,0.0069502443
24,24,0.5805583,3,1.1974841,0.85856456,0.33891958
3,3,0.998961,1,0.00905606,0.0078073023,0.0012487574
24,24,0.99934274,1,0.0071252706,0.0060134814,0.0011117891
2,2,0.9998862,1,0.0013784542,0.0011818286,0.0001966256
28,28,0.8812839,1,0.5827036,0.41350335,0.16920024
24,24,0.72556037,2,1.1234013,0.7697066,0.35369468
19,6,0.80023825,1,0.8209954,0.6026925,0.2183029
4,4,0.9999952,1,7.390417e-05,6.566891e-05,8.2352635e-06
4,4,0.99999183,1,0.00010475351,8.596403e-05,1.8789484e-05
24,24,0.9998478,1,0.0016104265,0.0013092048,0.00030122162
32,24,0.5016757,6,1.666223,0.607176,1.059047
13,13,0.9842267,1,0.11531402,0.089083925,0.026230097
25,25,0.9429931,1,0.25382826,0.14718902,0.106639236
24,24,0.99978393,1,0.0025015087,0.0021022959,0.00039921282
26,26,0.71642447,2,0.70405364,0.36744785,0.3366058
24,24,0.9999499,1,0.000610468,0.0005211543,8.931366e-05
13,13,0.99996203,1,0.00048366288,0.00042187973,6.1783154e-05
32,32,0.974765,1,0.17790273,0.14591278,0.031989947
24,8,0.45095888,4,1.3373026,0.83702135,0.5002812
26,26,0.8853443,1,0.5508415,0.40684128,0.14400023
28,28,0.9948223,1,0.039523393,0.02972222,0.009801174
28,28,0.99997216,1,0.00033558707,0.00029597763,3.960944e-05
3,26,0.9974887,1,0.020806437,0.017280735,0.0035257023
32,32,0.47016302,4,1.6249372,0.829793,0.7951442
6,14,0.79756147,2,0.58950305,0.36673802,0.22276503
6,6,0.99816227,1,0.016574094,0.013404474,0.0031696204
4,4,0.99996644,1,0.0003985822,0.000348145,5.04372e-05
2,2,0.9965579,1,0.02648329,0.022595858,0.0038874317
6,1,0.87738925,2,0.54554415,0.32631063,0.21923351
24,24,0.9893894,1,0.07301895,0.053029,0.019989952
3,3,0.5782528,3,1.3095562,0.81016046,0.4993958
24,24,0.9999611,1,0.0005086792,0.00043847814,7.020106e-05
27,26,0.45923835,4,1.6297624,0.61553514,1.0142273
27,27,0.94788265,1,0.21179384,0.09272723,0.11906661
13,13,0.9999448,1,0.00070054113,0.0005955078,0.00010503334
6,25,0.89547414,2,0.36113718,0.1804733,0.18066388
26,26,0.58452713,2,0.80928415,0.368402,0.44088215
26,26,0.97593087,1,0.15318383,0.11766104,0.035522796
4,4,0.9982483,1,0.014058485,0.011703524,0.002354961
4,4,0.38645026,4,1.8795332,1.4315515,0.44798172
2,2,0.99940366,1,0.005964476,0.004975867,0.0009886092
32,32,0.31332693,6,2.2492087,1.6238415,0.62536716
4,4,0.9998686,1,0.0013348928,0.0011722527,0.00016264012
2,24,0.48640385,3,1.530943,0.751993,0.77895004
15,32,0.5538184,3,1.5726244,0.8240015,0.74862295
37,37,0.68785566,3,0.97379875,0.3786944,0.59510434
26,26,0.96880674,1,0.14208576,0.07866353,0.06342223
25,25,0.57651913,4,1.5060464,0.7679387,0.73810774
24,24,0.894553,2,0.35633072,0.038713433,0.3176173
24,24,0.99970657,1,0.0034530412,0.0029411751,0.00051186606
26,25,0.6994759,3,1.039101,0.4394338,0.5996672
2,2,0.9985485,1,0.012445673,0.009571597,0.0028740764
4,4,0.999899,1,0.0011071631,0.0009776332,0.00012952997
24,25,0.4854157,4,1.6238666,1.017901,0.6059656
28,28,0.98364085,1,0.12271191,0.10328151,0.019430399
24,24,0.9997737,1,0.0026499545,0.0022344196,0.00041553495
32,32,0.9997988,1,0.0020646332,0.0017446339,0.0003199993
22,22,0.9984717,1,0.014678388,0.012513438,0.0021649497
6,6,0.88395846,2,0.36399406,0.19799455,0.16599952
8,8,0.39021984,3,1.4113665,0.7163541,0.6950124
8,8,0.8346659,2,0.48044306,0.30453637,0.17590669
1,1,0.99997693,1,0.0003042551,0.00027013166,3.4123455e-05
12,4,0.8926318,2,0.35006803,0.03559,0.31447804
29,29,0.999778,1,0.0024250115,0.0021113162,0.0003136953
25,25,0.8451711,2,0.61485827,0.26962578,0.3452325
28,28,0.9998868,1,0.0013828609,0.0011837924,0.00019906857
2,2,0.9999979,1,3.2588516e-05,2.8159062e-05,4.429454e-06
2,2,1.0,1,5.10948e-07,4.8031103e-07,3.0636954e-08
22,29,0.43317434,3,1.2398056,0.851231,0.3885746
3,3,0.9985014,1,0.014400768,0.0121292,0.0022715684
24,24,0.9997616,1,0.002791929,0.0024047953,0.0003871338
15,28,0.80608827,1,1.0184145,0.8575775,0.160837
6,6,0.99994963,1,0.00060561,0.0005059869,9.962311e-05
24,24,0.9999525,1,0.00060902745,0.0005283122,8.071528e-05
2,2,0.7540702,3,0.8107936,0.2692309,0.5415627
24,24,0.9997859,1,0.0025573105,0.0021661879,0.00039112265
28,28,0.7487356,2,1.0748279,0.7316414,0.3431865
2,2,0.88053715,2,0.42111474,0.18882349,0.23229125
24,24,0.99984485,1,0.0018432216,0.001531819,0.0003114026
32,32,0.8392622,2,0.6161248,0.3131868,0.302938
2,2,0.9999997,1,5.488502e-06,4.9255486e-06,5.629536e-07
24,6,0.39146158,4,1.7784472,0.9748872,0.80355996
2,2,0.99999565,1,6.568024e-05,5.744247e-05,8.237766e-06
4,4,0.42328197,4,1.5428352,0.9217135,0.62112176
25,25,0.9902186,1,0.061475817,0.040506087,0.02096973
8,24,0.35315505,4,1.4013447,0.769791,0.63155365
32,32,0.9033514,1,0.49136174,0.3239151,0.16744664
32,32,0.79453605,1,0.83823365,0.52062935,0.3176043
13,13,0.99990076,1,0.0011347658,0.00095751963,0.00017724617
25,25,0.4941012,3,1.211714,0.567707,0.644007
4,4,0.9996988,1,0.0030366417,0.0024755779,0.0005610639
15,15,0.9497863,1,0.3102639,0.2321203,0.0781436
28,28,0.99999946,1,9.886679e-06,8.93674e-06,9.49939e-07
26,26,0.9980839,1,0.015651181,0.012639573,0.0030116085
36,36,0.9623041,1,0.19638863,0.1509182,0.04547043
2,2,0.99999255,1,9.696729e-05,8.493778e-05,1.2029508e-05
26,4,0.9323946,2,0.26270074,0.092563234,0.1701375
4,4,0.9999981,1,2.7994092e-05,2.431543e-05,3.6786623e-06
28,28,0.9999369,1,0.0008539624,0.0007296767,0.0001242857
13,13,0.95344776,1,0.20513432,0.112272345,0.09286197
4,4,0.9997222,1,0.0027565148,0.0023296385,0.00042687636
2,25,0.68140763,2,0.7632727,0.45233187,0.31094083
3,3,0.49294016,3,1.1678829,0.5869049,0.58097804
4,4,0.7916288,2,0.8210688,0.4802776,0.34079123
